개방서비스명,상세영업상태명,주소,대분류,중분류,사업장명,업태구분명,좌표정보(x),좌표정보(y)
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 23 (비전프라자, 601호)",충청북도,청주시,가격이 쌀거 같아요,룸살롱,238277.0176,356929.1226
단란주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 23, 비전프라자 2층 209호",충청북도,청주시,쥬얼리 단란주점,단란주점,238277.0176,356929.1226
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 27 (엔젤알파 606호),충청북도,청주시,퀸,룸살롱,238273.0236,356970.7441
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 27 (엔젤알파 703호),충청북도,청주시,놀잇터,룸살롱,238273.0236,356970.7441
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 27, 305호 (엔젤알파빌딩)",충청북도,청주시,썬,룸살롱,238273.0236,356970.7441
단란주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 27, 701호",충청북도,청주시,333라이브,단란주점,238273.0236,356970.7441
단란주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 31-10 (호담빌딩 101호),충청북도,청주시,스타노래바,단란주점,238215.699,357032.4704
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 31-10 (호담빌딩 202-1호),충청북도,청주시,풀코스노래궁,룸살롱,238215.699,357032.4704
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 31-10 (호담빌딩 401호),충청북도,청주시,VIP룸(브이아이피룸),룸살롱,238215.699,357032.4704
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 31-10 (호담빌딩 402호),충청북도,청주시,빤스노래타운,룸살롱,238215.699,357032.4704
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 31-10 (호담빌딩 지상3층),충청북도,청주시,뽕밭2,룸살롱,238215.699,357032.4704
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 31-4 (704호),충청북도,청주시,락휴노래타운 오창점,룸살롱,238265.9697,357040.9028
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 31-4, 703호",충청북도,청주시,낙원노래타운,룸살롱,238265.9697,357040.9028
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 32-13 (엔젤프리존 205호),충청북도,청주시,파인노래궁,룸살롱,238443.5482,357058.9203
단란주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 32-13 (엔젤프리존405-1),충청북도,청주시,비비수,단란주점,238443.5482,357058.9203
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 32-13, 4층",충청북도,청주시,수노래타운,룸살롱,238443.5482,357058.9203
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 32-13, 4층 401호 (엔젤프리죤)",충청북도,청주시,패밀리노래타운,기타,238443.5482,357058.9203
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 32-13, 602호",충청북도,청주시,룸왕과비,룸살롱,238443.5482,357058.9203
단란주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 32-14,충청북도,청주시,하와이노래주점,단란주점,238450.7272,356987.8094
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 32-14,충청북도,청주시,하와이노래타운,룸살롱,238450.7272,356987.8094
단란주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 39 (201호),충청북도,청주시,뽕뽕노래바,단란주점,238261.5547,357082.4876
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 39 (202호),충청북도,청주시,비너스노래궁,룸살롱,238261.5547,357082.4876
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 39 (210호),충청북도,청주시,방석집,룸살롱,238261.5547,357082.4876
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 47 (오창리치아노오피스텔 406호),충청북도,청주시,술파는노래바,룸살롱,238252.6729,357173.22
단란주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 47 (오창리치아노오피스텔 407호),충청북도,청주시,아리랑노래바,단란주점,238252.6729,357173.22
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 51-6 (태웅프라자 502호),충청북도,청주시,준코뮤직타운 오창점,룸살롱,238246.2329,357233.828
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 51-6, 401호",충청북도,청주시,식스나인노래궁,룸살롱,238246.2329,357233.828
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 51-6, 602호",충청북도,청주시,텐프로,룸살롱,238246.2329,357233.828
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 51-6, 태웅프라자 2층 205-1호",충청북도,청주시,찐노래바,룸살롱,238246.2329,357233.828
유흥주점영업,영업,충청북도 청주시 청원구 오창읍 중심상업로 65-13 (탑프라자 402호),충청북도,청주시,럭셔리,간이주점,238175.363,357295.6364
단란주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 65-5, 2층 201호",충청북도,청주시,붐짱,단란주점,238225.6693,357330.9947
유흥주점영업,영업,"충청북도 청주시 청원구 오창읍 중심상업로 65-5, 2층 204호",충청북도,청주시,붐,노래클럽,238225.6693,357330.9947
단란주점영업,영업,충청북도 청주시 청원구 중앙로 178-1 (내덕동),충청북도,청주시,올인술마시는노래바,단란주점,243547.4919,350325.0526
단란주점영업,영업,충청북도 청주시 청원구 직지대로 872 (우암동),충청북도,청주시,브라보라이브,단란주점,243458.5981,350015.0618
단란주점영업,영업,"충청북도 청주시 청원구 직지대로 892 (우암동,(4층))",충청북도,청주시,수단란주점,단란주점,243610.3253,350120.2971
유흥주점영업,영업,충청북도 청주시 청원구 향군로 35 (우암동),충청북도,청주시,고리노래바,룸살롱,243423.6467,349852.6699
유흥주점영업,영업,"충청북도 청주시 청원구 향군로108번길 21 (우암동, 1층)",충청북도,청주시,수지노래바,기타,243115.508,350531.6632
유흥주점영업,영업,충청북도 청주시 청원구 향군로108번길 23 (우암동),충청북도,청주시,별천지노래바,룸살롱,243125.5578,350538.8411
유흥주점영업,영업,충청북도 청주시 청원구 향군로15번길 9 (우암동),충청북도,청주시,호박 나이트,관광호텔나이트(디스코),243521.8371,349664.9315
유흥주점영업,영업,충청북도 청주시 흥덕구 1순환로 544 (봉명동),충청북도,청주시,엄지,룸살롱,241340.4741,349354.859
단란주점영업,영업,충청북도 청주시 흥덕구 1순환로 550 (봉명동),충청북도,청주시,닉네임라이브,단란주점,241310.48,349298.6083
유흥주점영업,영업,충청북도 청주시 흥덕구 1순환로 550 (봉명동),충청북도,청주시,리베라,룸살롱,241310.48,349298.6083
유흥주점영업,영업,충청북도 청주시 흥덕구 1순환로 556 (봉명동),충청북도,청주시,캐슬,룸살롱,241288.8245,349259.709
유흥주점영업,영업,충청북도 청주시 흥덕구 1순환로565번길 10 (봉명동),충청북도,청주시,비너스,룸살롱,241306.2417,349119.1802
단란주점영업,영업,"충청북도 청주시 흥덕구 2순환로1168번길 21 (비하동,4층)",충청북도,청주시,뉴매직단란주점,단란주점,237983.6082,347790.2829
단란주점영업,영업,"충청북도 청주시 흥덕구 2순환로1168번길 27 (비하동,지하1층)",충청북도,청주시,힐링노래타운,단란주점,237943.6154,347767.0971
유흥주점영업,영업,충청북도 청주시 흥덕구 2순환로1219번길 15 (가경동),충청북도,청주시,황후노래타운,룸살롱,238412.0751,347481.5547
유흥주점영업,영업,충청북도 청주시 흥덕구 2순환로1219번길 15 (가경동),충청북도,청주시,베트남 노래궁,룸살롱,238412.0751,347481.5547
유흥주점영업,영업,충청북도 청주시 흥덕구 2순환로1219번길 15 (가경동),충청북도,청주시,VIP 궁,룸살롱,238412.0751,347481.5547
유흥주점영업,영업,충청북도 청주시 흥덕구 2순환로1219번길 29 (가경동),충청북도,청주시,에스(S)노래,룸살롱,238475.175,347519.225
유흥주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 12, 2층 (가경동)",충청북도,청주시,명가,룸살롱,238629.5354,347067.818
유흥주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 12, 3층 (가경동)",충청북도,청주시,대명,룸살롱,238629.5354,347067.818
유흥주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 12, 4층 (가경동)",충청북도,청주시,왕과비,룸살롱,238629.5354,347067.818
유흥주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 26 (가경동, (3층))",충청북도,청주시,거성,룸살롱,238681.3781,347090.298
단란주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 26 (가경동,(5층))",충청북도,청주시,나는가수다,단란주점,238681.3781,347090.298
단란주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 26, 4층 일부호 (가경동)",충청북도,청주시,롱라오쌩짠,단란주점,238681.3781,347090.298
유흥주점영업,영업,충청북도 청주시 흥덕구 2순환로1261번길 28 (가경동),충청북도,청주시,미술관,룸살롱,238700.0986,347099.9739
단란주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 28 (가경동,(7층))",충청북도,청주시,짝,단란주점,238700.0986,347099.9739
유흥주점영업,영업,충청북도 청주시 흥덕구 2순환로1261번길 4 (가경동),충청북도,청주시,풀스,룸살롱,238583.297,347047.1773
유흥주점영업,영업,충청북도 청주시 흥덕구 2순환로1261번길 4 (가경동),충청북도,청주시,윙크노래클럽,룸살롱,238583.297,347047.1773
단란주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 4 (가경동,(6층))",충청북도,청주시,주주노래클럽,단란주점,238583.297,347047.1773
단란주점영업,영업,"충청북도 청주시 흥덕구 2순환로1261번길 40, 10층 1002호 (가경동)",충청북도,청주시,쨈라이브,단란주점,238740.3892,347109.9107
유흥주점영업,영업,충청북도 청주시 흥덕구 강내면 태성탑연로 448-10 (지하1층),충청북도,청주시,질러노래궁,룸살롱,232042.7598,346864.8807
단란주점영업,영업,"충청북도 청주시 흥덕구 강내면 태성탑연로 448-17, 1층",충청북도,청주시,보궁뮤직타운,단란주점,232043.3176,346915.7756
유흥주점영업,영업,"충청북도 청주시 흥덕구 강내면 태성탑연로 448-21, 지하1층",충청북도,청주시,유리성,간이주점,232043.3176,346915.7756
유흥주점영업,영업,충청북도 청주시 흥덕구 강내면 태성탑연로 452 (외1),충청북도,청주시,대왕,룸살롱,232026.5884,346879.8879
단란주점영업,영업,충청북도 청주시 흥덕구 강내면 태성탑연로 454,충청북도,청주시,뉴욕라이브,단란주점,232025.4326,346919.4808
유흥주점영업,영업,"충청북도 청주시 흥덕구 강내면 태성탑연로 456, 주3동 지하1층",충청북도,청주시,대박노래궁,간이주점,232025.4326,346919.4808
단란주점영업,영업,"충청북도 청주시 흥덕구 강서로 115 (강서동,(4층)402호)",충청북도,청주시,팝콘,단란주점,238297.7069,347186.4324
단란주점영업,영업,"충청북도 청주시 흥덕구 경산로 15, 2층 (가경동)",충청북도,청주시,쎄시봉,단란주점,238740.0991,347031.22
단란주점영업,영업,"충청북도 청주시 흥덕구 경산로 17 (가경동,(2층))",충청북도,청주시,놀자,단란주점,238769.5961,347041.7672
유흥주점영업,영업,충청북도 청주시 흥덕구 경산로15번길 10 (가경동),충청북도,청주시,"유,에스.에이",룸살롱,238752.6835,347070.3197
유흥주점영업,영업,충청북도 청주시 흥덕구 경산로15번길 10 (가경동),충청북도,청주시,소풍노래타운,룸살롱,238752.6835,347070.3197
단란주점영업,영업,"충청북도 청주시 흥덕구 경산로15번길 10, 2층 (가경동)",충청북도,청주시,소풍라이브,단란주점,238752.6835,347070.3197
유흥주점영업,영업,충청북도 청주시 흥덕구 경산로5번길 16 (가경동),충청북도,청주시,택시(Taxi),룸살롱,238639.9356,347049.832
유흥주점영업,영업,충청북도 청주시 흥덕구 경산로5번길 6 (가경동),충청북도,청주시,야시,룸살롱,238659.8136,347015.3297
유흥주점영업,영업,충청북도 청주시 흥덕구 경산로5번길 9 (가경동),충청북도,청주시,명월노래궁,룸살롱,238629.8595,347006.908
유흥주점영업,영업,충청북도 청주시 흥덕구 경산로9번길 10 (가경동),충청북도,청주시,오페라,룸살롱,238701.2083,347055.5904
유흥주점영업,영업,충청북도 청주시 흥덕구 경산로9번길 14 (가경동),충청북도,청주시,은하수,룸살롱,238691.3162,347072.7945
유흥주점영업,영업,충청북도 청주시 흥덕구 과상미로10번길 16 (봉명동),충청북도,청주시,키스노래궁,룸살롱,241294.3215,349307.3811
유흥주점영업,영업,충청북도 청주시 흥덕구 과상미로10번길 8 (봉명동),충청북도,청주시,사라,룸살롱,241271.8621,349267.3695
유흥주점영업,영업,충청북도 청주시 흥덕구 비하로12번길 32 (비하동),충청북도,청주시,(주)신화엔터테인먼트돈텔마마성인나이트클럽,고고(디스코)클럽,238092.1041,347662.7026
단란주점영업,영업,"충청북도 청주시 흥덕구 비하로12번길 42, 4층 401호 (비하동)",충청북도,청주시,아지트(Agit),단란주점,238092.989,347716.7303
단란주점영업,영업,"충청북도 청주시 흥덕구 비하로12번길 42, 5층 501호 (비하동)",충청북도,청주시,열린콘서트,단란주점,238092.989,347716.7303
유흥주점영업,영업,충청북도 청주시 흥덕구 사직대로 18 (복대동),충청북도,청주시,올카,룸살롱,240114.8248,348182.9935
유흥주점영업,영업,충청북도 청주시 흥덕구 사직대로 19 (복대동),충청북도,청주시,여우노래마당,룸살롱,240128.7737,348231.9884
단란주점영업,영업,"충청북도 청주시 흥덕구 서현동로 18, 4층 401호 (강서동)",충청북도,청주시,쿨라이브,단란주점,238397.1391,347064.1325
단란주점영업,영업,"충청북도 청주시 흥덕구 송화로150번길 7-5, 3층 302호 (송절동)",충청북도,청주시,창노래ZONE,단란주점,240211.8906,351716.7432
단란주점영업,영업,"충청북도 청주시 흥덕구 오송읍 오송생명3로 152, 1층 101호",충청북도,청주시,비서실,단란주점,228979.6063,347079.1915
단란주점영업,영업,"충청북도 청주시 흥덕구 오송읍 오송생명로 200, 지하1층 1호",충청북도,청주시,왕,단란주점,229529.9436,347767.3855
단란주점영업,영업,충청북도 청주시 흥덕구 오송읍 오송생명로 206-13,충청북도,청주시,어라이브,단란주점,229507.5881,347734.3109
단란주점영업,영업,"충청북도 청주시 흥덕구 오송읍 오송생명로 208-14, 2층 일부호",충청북도,청주시,퀸라이브,단란주점,229661.5916,347667.3516
단란주점영업,영업,충청북도 청주시 흥덕구 오송읍 오송생명로 208-8 (일심빌딩 지하1층),충청북도,청주시,프라하,단란주점,229613.7136,347688.0095
유흥주점영업,영업,충청북도 청주시 흥덕구 옥산면 청주역로 649,충청북도,청주시,호박노래빠,간이주점,233402.1824,351610.7012
유흥주점영업,영업,충청북도 청주시 흥덕구 월명로5번길 66 (복대동),충청북도,청주시,모두모두,룸살롱,240128.0285,348287.4086
단란주점영업,영업,"충청북도 청주시 흥덕구 직지대로 599-1, 2층 (봉명동)",충청북도,청주시,JJ(제이제이),단란주점,241037.4842,349232.2966
단란주점영업,영업,"충청북도 청주시 흥덕구 직지대로 599-1, 지하1층 (봉명동)",충청북도,청주시,놀러와 쎄시봉라이브,단란주점,241037.4842,349232.2966
유흥주점영업,영업,충청북도 청주시 흥덕구 직지대로 611 (봉명동),충청북도,청주시,오렌지,룸살롱,241154.9661,349237.4715
유흥주점영업,영업,"충청북도 청주시 흥덕구 직지대로 628, 지하1층 (봉명동)",충청북도,청주시,천상,룸살롱,241311.8107,349164.4371
유흥주점영업,영업,"충청북도 청주시 흥덕구 직지대로635번길 1, 지하1층 (봉명동)",충청북도,청주시,까메오,룸살롱,241381.1066,349274.1402
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로60번길 9-1 (복대동),충청북도,청주시,풀코스,룸살롱,238250.1921,347885.3946
유흥주점영업,영업,"충청북도 청주시 흥덕구 짐대로60번길 9-5, 지하1층 (복대동, A동(ORA모델))",충청북도,청주시,세컨스토리,룸살롱,238262.0947,347870.7397
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 10-2 (복대동),충청북도,청주시,더 레드,룸살롱,238305.8492,347816.5811
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 10-6 (복대동),충청북도,청주시,쭉쭉빵빵,룸살롱,238295.9378,347828.9051
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 13 (복대동),충청북도,청주시,문,룸살롱,238313.1909,347759.8667
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 17 (복대동),충청북도,청주시,상상플러스,기타,238283.3497,347744.5688
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 17 (복대동),충청북도,청주시,파티파티,룸살롱,238283.3497,347744.5688
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 17 (복대동),충청북도,청주시,WIN(윈),룸살롱,238283.3497,347744.5688
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 23 (복대동),충청북도,청주시,녹스뮤직타운,룸살롱,238238.1516,347750.0018
유흥주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 23, 1층 (복대동)",충청북도,청주시,라운딩,룸살롱,238238.1516,347750.0018
유흥주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 23, 2층 (복대동)",충청북도,청주시,청주뮤직타운,룸살롱,238238.1516,347750.0018
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 30 (복대동),충청북도,청주시,플렉스(FLEX),룸살롱,238253.8067,347800.8951
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 30 (복대동),충청북도,청주시,동백이,룸살롱,238253.8067,347800.8951
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 30 (복대동),충청북도,청주시,두꺼비,기타,238253.8067,347800.8951
유흥주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 31 (복대동),충청북도,청주시,토요일토요일은가요(감성주점),고고(디스코)클럽,238208.4439,347773.4451
유흥주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 34, 2층 일부(오른쪽)호 (복대동)",충청북도,청주시,신세계,노래클럽,238239.8805,347820.7196
유흥주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 34, 2층 일부(왼쪽)호 (복대동)",충청북도,청주시,팡팡,룸살롱,238239.8805,347820.7196
유흥주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 34, 3층 (복대동)",충청북도,청주시,준코뮤직타운 청주1호점,카바레,238239.8805,347820.7196
유흥주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 34, 4층 (복대동)",충청북도,청주시,텐프로,기타,238239.8805,347820.7196
단란주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 41, 1층 201호 (복대동)",충청북도,청주시,히든싱어라이브,단란주점,238172.1354,347836.1026
유흥주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 41, 206호 (복대동)",충청북도,청주시,후궁,노래클럽,238172.1354,347836.1026
단란주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 5, 2층 일부호 (복대동)",충청북도,청주시,여기서라이브,단란주점,238342.9157,347799.4974
단란주점영업,영업,"충청북도 청주시 흥덕구 짐대로72번길 51 (복대동,4층)",충청북도,청주시,럭셔리,단란주점,238150.6877,347888.9491
단란주점영업,영업,충청북도 청주시 흥덕구 짐대로72번길 54 (복대동),충청북도,청주시,7080라이브,단란주점,238191.1266,347914.3853
단란주점영업,영업,"충청북도 청주시 흥덕구 풍년로 144, 영석1동 4층 (가경동)",충청북도,청주시,부킹라이브,단란주점,238725.5195,347237.4425
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로 148-1 (가경동),충청북도,청주시,의자왕,룸살롱,238708.8737,347266.341
유흥주점영업,영업,"충청북도 청주시 흥덕구 풍년로 187, 2층 (가경동)",충청북도,청주시,에스,룸살롱,238470.9423,347595.2018
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로142번길 3 (가경동),충청북도,청주시,쇼걸,룸살롱,238733.9416,347224.2873
단란주점영업,영업,"충청북도 청주시 흥덕구 풍년로142번길 3 (가경동,(4층))",충청북도,청주시,노찾사라이브,단란주점,238733.9416,347224.2873
유흥주점영업,영업,"충청북도 청주시 흥덕구 풍년로142번길 9-1, 6층 (가경동)",충청북도,청주시,소나무노래궁,룸살롱,238752.2198,347233.4043
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로142번길 9-5 (가경동),충청북도,청주시,호박,룸살롱,238743.6578,347248.142
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로142번길 9-6 (가경동),충청북도,청주시,아지트,룸살롱,238774.0622,347258.5157
단란주점영업,영업,"충청북도 청주시 흥덕구 풍년로150번길 10-2, 2층 (가경동)",충청북도,청주시,킹라이브,단란주점,238727.1818,347276.0898
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로150번길 10-7 (가경동),충청북도,청주시,왕궁노래궁,룸살롱,238765.5714,347273.304
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로150번길 12 (가경동),충청북도,청주시,마마노래궁,기타,238753.4403,347285.6065
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로150번길 16 (가경동),충청북도,청주시,메이드,룸살롱,238775.9414,347298.213
단란주점영업,영업,"충청북도 청주시 흥덕구 풍년로150번길 16, 2층 (가경동)",충청북도,청주시,힐링라이브,단란주점,238775.9414,347298.213
단란주점영업,영업,충청북도 청주시 흥덕구 풍년로172번길 4 (가경동),충청북도,청주시,쿵쿵따(단란주점),단란주점,238608.7222,347459.9156
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로193번길 32 (가경동),충청북도,청주시,반지,관광호텔나이트(디스코),238404.0533,347506.0478
단란주점영업,영업,"충청북도 청주시 흥덕구 풍년로198번길 7-1, 2층 (가경동)",충청북도,청주시,쿵짝,단란주점,238462.3761,347707.4246
유흥주점영업,영업,"충청북도 청주시 흥덕구 풍년로205번길 27, 지하1층 (가경동)",충청북도,청주시,서경클럽,룸살롱,238379.5009,347607.5764
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로205번길 33 (가경동),충청북도,청주시,체이스,룸살롱,238384.3549,347585.5602
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로205번길 39 (가경동),충청북도,청주시,폭스클럽,룸살롱,238395.7745,347560.0444
유흥주점영업,영업,충청북도 청주시 흥덕구 풍년로205번길 43 (가경동),충청북도,청주시,비원,룸살롱,238381.8347,347541.3876
유흥주점영업,영업,"충청북도 청주시 흥덕구 풍년로205번길 43, 2층 (가경동)",충청북도,청주시,매너,룸살롱,238381.8347,347541.3876
단란주점영업,영업,"충청북도 청주시 흥덕구 풍산로 28 (가경동, 204호(2층))",충청북도,청주시,황금단란주점,단란주점,238718.5007,347308.1213
유흥주점영업,영업,충청북도 청주시 흥덕구 풍산로 30 (가경동),충청북도,청주시,하와이,룸살롱,238739.5185,347317.6874
단란주점영업,영업,"충청북도 청주시 흥덕구 풍산로 42, 대형빌딩 지하1층 (가경동)",충청북도,청주시,블루문라이브,단란주점,238867.8271,347376.0427
단란주점영업,영업,충청북도 청주시 흥덕구 풍산로25번길 21 (가경동),충청북도,청주시,좋은친구라이브,단란주점,238628.3673,347427.1136
단란주점영업,영업,충청북도 청주시 흥덕구 풍산로25번길 53 (가경동),충청북도,청주시,앵콜,단란주점,238546.84,347568.7801
단란주점영업,영업,충청북도 청주시 흥덕구 풍산로25번길 57 (가경동),충청북도,청주시,연예인,단란주점,238539.3518,347581.8105
유흥주점영업,영업,충청북도 청주시 흥덕구 풍산로34번길 18 (가경동),충청북도,청주시,칸타궁,기타,238792.9633,347269.5965
유흥주점영업,영업,충청북도 충주시 관아1길 12 (성내동),충청북도,충주시,고인돌편의주점,룸살롱,283152.8856,385807.0944
단란주점영업,영업,충청북도 충주시 관아1길 14 (성내동),충청북도,충주시,고래사냥,단란주점,283189.6752,385812.5852
유흥주점영업,영업,충청북도 충주시 관아1길 2 (성서동),충청북도,충주시,휴가요주점,룸살롱,283071.9664,385797.8553
유흥주점영업,영업,충청북도 충주시 관아1길 2 (성서동),충청북도,충주시,리베라,룸살롱,283071.9664,385797.8553
단란주점영업,영업,충청북도 충주시 관아1길 3 (성서동),충청북도,충주시,리치단란주점,단란주점,283074.3496,385821.2326
유흥주점영업,영업,"충청북도 충주시 관아1길 3, 지하 (성서동)",충청북도,충주시,아테네,룸살롱,283074.3496,385821.2326
유흥주점영업,영업,충청북도 충주시 관아3길 11 (성서동),충청북도,충주시,창편의주점,룸살롱,283092.2879,385824.5874
유흥주점영업,영업,"충청북도 충주시 관아3길 11, 지하 (성서동)",충청북도,충주시,하얏트가요주점,룸살롱,283092.2879,385824.5874
단란주점영업,영업,충청북도 충주시 관아3길 13-1 (성서동),충청북도,충주시,록시,단란주점,283087.2075,385851.4778
단란주점영업,영업,충청북도 충주시 관아3길 9 (성서동),충청북도,충주시,착한여우,단란주점,283091.4585,385799.4108
유흥주점영업,영업,충청북도 충주시 관아4길 1 (성내동),충청북도,충주시,산유화,기타,283183.7233,385723.3302
유흥주점영업,영업,충청북도 충주시 관아4길 3 (성내동),충청북도,충주시,금당,룸살롱,283175.8176,385741.2251
유흥주점영업,영업,"충청북도 충주시 국원대로 180, 지하 (연수동)",충청북도,충주시,콘서트7080,카바레,282611.3586,387745.8895
유흥주점영업,영업,"충청북도 충주시 국원대로 190, 지하 (연수동)",충청북도,충주시,솔향기,룸살롱,282605.7775,387825.9558
단란주점영업,영업,충청북도 충주시 국원대로 195 (금릉동),충청북도,충주시,더드럼7090라이브,단란주점,282548.7486,387894.7674
유흥주점영업,영업,충청북도 충주시 국원대로 206 (연수동),충청북도,충주시,개구리,룸살롱,282599.1761,387987.9097
단란주점영업,영업,충청북도 충주시 국원대로 68 (교현동),충청북도,충주시,모던타임,단란주점,282548.305,386605.2438
유흥주점영업,영업,"충청북도 충주시 국원대로 76, 2층 (교현동)",충청북도,충주시,하노이,룸살롱,282621.6633,386696.2871
유흥주점영업,영업,충청북도 충주시 금제9길 12 (금릉동),충청북도,충주시,보스,룸살롱,282397.465,387749.74
유흥주점영업,영업,충청북도 충주시 금제9길 12 (금릉동),충청북도,충주시,시크릿가요주점,룸살롱,282397.465,387749.74
단란주점영업,영업,충청북도 충주시 금제9길 18-2 (금릉동),충청북도,충주시,은성,단란주점,282458.7775,387749.0721
유흥주점영업,영업,충청북도 충주시 금제9길 20 (금릉동),충청북도,충주시,비너스,룸살롱,282466.9525,387748.9779
유흥주점영업,영업,충청북도 충주시 금제9길 20 (금릉동),충청북도,충주시,기린,룸살롱,282466.9525,387748.9779
유흥주점영업,영업,충청북도 충주시 금제9길 22 (금릉동),충청북도,충주시,파라오,룸살롱,282495.565,387748.67
유흥주점영업,영업,충청북도 충주시 금제9길 24 (금릉동),충청북도,충주시,코모도,룸살롱,282512.9808,387746.5036
유흥주점영업,영업,충청북도 충주시 금제9길 24 (금릉동),충청북도,충주시,엉덩이노래타운,카바레,282512.9808,387746.5036
유흥주점영업,영업,충청북도 충주시 금제9길 24-1 (금릉동),충청북도,충주시,키스,룸살롱,282532.6246,387756.9111
유흥주점영업,영업,"충청북도 충주시 금제9길 24-1, 2층 (금릉동)",충청북도,충주시,가수레라이브,노래클럽,282532.6246,387756.9111
단란주점영업,영업,충청북도 충주시 금제9길 28 (금릉동),충청북도,충주시,보물섬,단란주점,282530.8492,387794.1675
유흥주점영업,영업,충청북도 충주시 금제9길 34 (금릉동),충청북도,충주시,체리,룸살롱,282530.7703,387848.682
단란주점영업,영업,충청북도 충주시 금제9길 36 (금릉동),충청북도,충주시,아지트,단란주점,282530.3481,387875.6168
유흥주점영업,영업,충청북도 충주시 금제9길 36 (금릉동),충청북도,충주시,싱글,룸살롱,282530.3481,387875.6168
